vuln_id,repo,sha,commit_date,year,source
CVE-2018-11776,https://github.com/apache/struts,4a3917176de2df7f33a85511d067f31e50dcc1b,2018-05-08T05:58:34Z,2018,commit
CVE-2018-11777,https://github.com/apache/hive,00c0ee7bc4b8492476b377a6edafcc33411f14b,2018-10-25T07:12:32Z,2018,commit
CVE-2018-11784,https://github.com/apache/tomcat,efb860b3ff8ebcf606199b8d0d432f76898040da,2018-09-04T18:19:32Z,2018,commit
CVE-2018-11786,https://github.com/apache/karaf,24fb477ea886e8f294dedbad98d2a2c4cb2a44f9,2017-10-24T18:38:07Z,2017,commit
CVE-2018-11787,https://github.com/apache/karaf,434e52502528e91e20d2f87cec7732f1e6e554c,2017-03-14T14:48:41Z,2017,commit
CVE-2018-11788,https://github.com/apache/karaf,0c36c50bc158739c8fc8543122a6740c54adafc,2018-09-14T13:21:37Z,2018,commit
CVE-2018-11798,https://github.com/apache/thrift,2a2b72f6c8aef200ecee4984f011e06052288ff2,2018-10-11T14:19:50Z,2018,commit
CVE-2018-11799,https://github.com/apache/oozie,d50df341432df1049c6c85bf2dcda9eb0be04d73,2018-10-17T17:10:42Z,2018,commit
CVE-2018-11802,https://github.com/apache/lucene-solr,000d0c1364b4c39d53095b37f263f75880d432d,2019-01-05T08:31:28Z,2019,commit
CVE-2018-1190,https://github.com/cloudfoundry/uaa,96fe26711f8f8855d2994a531447f730afd61844,2017-12-07T18:46:16Z,2017,commit
CVE-2018-12022,https://github.com/FasterXML/jackson-databind,28badf7ef60ac3e7ef151cd8e8ec010b8479226,2018-06-08T05:35:42Z,2018,commit
CVE-2018-12023,https://github.com/FasterXML/jackson-databind,28badf7ef60ac3e7ef151cd8e8ec010b8479226,2018-06-08T05:35:42Z,2018,commit
CVE-2018-12043,https://github.com/symphonycms/symphonycms,1ace6b31867cc83267b3550686271c9c65ac3ec0,2018-06-06T14:21:03Z,2018,commit
CVE-2018-12418,https://github.com/junrar/junrar,ad8d0ba8e155630da8a1215cee3f253e0af45817,2018-05-31T02:22:23Z,2018,commit
CVE-2018-12536,https://github.com/eclipse/jetty.project,53e8bc2a636707e896fd106fbee3596823c2cdc,2018-05-31T17:43:17Z,2018,commit
CVE-2018-12537,https://github.com/eclipse/vert.x,1bb6445226c39a95e7d07ce3caaf56828e8aab72,2018-05-24T14:36:56Z,2018,commit
CVE-2018-12538,https://github.com/eclipse/jetty.project,a0b8321ef452dddff9bc6c14e3ac0108239bfa2c,2018-01-10T15:40:53Z,2018,commit
CVE-2018-12540,https://github.com/vert-x3/vertx-web,98891b1d9e022b467a3e4674aca4d1889849b1d,2018-07-12T10:19:38Z,2018,commit
CVE-2018-12541,https://github.com/eclipse-vertx/vert.x,269a583330695d1418a4f5578f7169350b2e1332,2018-10-03T07:02:55Z,2018,commit
CVE-2018-12542,https://github.com/vert-x3/vertx-web,57a65dce6f4c5aa5e3ce7288685e7f3447eb8f3b,2018-10-03T07:06:47Z,2018,commit
CVE-2018-12544,https://github.com/vert-x3/vertx-web,ac8692c618d6180a9bc012a2ac8dbec821b1a97,2018-09-28T08:02:05Z,2018,commit
CVE-2018-1256,https://github.com/pivotal-cf/spring-cloud-sso-connector,ef647a2acf2363c6018e8543d665ac8862593372,2018-04-24T23:03:36Z,2018,commit
CVE-2018-1257,https://github.com/spring-projects/spring-framework,246a6db1cad205ca9b6fca00c544ab7443ba202,2018-04-17T04:20:12Z,2018,commit
CVE-2018-1258,https://github.com/spring-projects/spring-security,7b8fa90d96aaf751a3256fa755d5f17e081c20f,2018-05-07T21:23:32Z,2018,commit
CVE-2018-1259,https://github.com/SvenEwald/xmlbeam,f8e943f44961c14cf1316deb56280f7878702ee1,2018-04-11T16:05:22Z,2018,commit
CVE-2018-1260,https://github.com/spring-projects/spring-security-oauth,1c6815ac1b26fb2f079adbe283c43a7fd0885f3,2018-05-07T21:35:07Z,2018,commit
CVE-2018-1261,https://github.com/spring-projects/spring-integration-extensions,a5573eb232ff85199ff9bb28993df715d9a19a25,2018-05-03T13:43:45Z,2018,commit
CVE-2018-12615,https://github.com/phusion/passenger,4e97fdb86d0a0141ec9a052c6e691fcd07bb45c8,2018-05-29T13:33:50Z,2018,commit
CVE-2018-1262,https://github.com/cloudfoundry/uaa,14c745aa293b8d3ce9cdd6bfbc6c0ef3f269b21,2018-05-10T20:47:00Z,2018,commit
CVE-2018-1263,https://github.com/spring-projects/spring-integration-extensions,d10f537283d90eabd28af57ac97f860a3913bf9b,2018-05-10T14:07:57Z,2018,commit
CVE-2018-12691,https://github.com/opennetworkinglab/onos,4b931a988e2f6b547769ba70c815aaea4fe6b5d0,2018-06-26T16:03:28Z,2018,commit
CVE-2018-1270,https://github.com/spring-projects/spring-framework,1db7e02de3eb0c011ee6681f5a12eb9d166fea8,2018-03-12T22:58:59Z,2018,commit
CVE-2018-1271,https://github.com/spring-projects/spring-framework,98ad23bef8e2e04143f8f5b201380543a8d8c0c,2018-03-27T15:04:59Z,2018,commit
CVE-2018-1272,https://github.com/spring-projects/spring-framework,ab2410c754b67902f002bfcc0c3895bd7772d39,2018-03-24T01:45:41Z,2018,commit
CVE-2018-1273,https://github.com/spring-projects/spring-data-commons,ae1dd2741ce06d44a0966ecbd6f47beabde2b65,2018-03-27T14:22:06Z,2018,commit
CVE-2018-1274,https://github.com/spring-projects/spring-data-commons,371f6590c509c72f8e600f3d05e110941607fba,2018-04-03T17:30:21Z,2018,commit
CVE-2018-1275,https://github.com/spring-projects/spring-framework,1db7e02de3eb0c011ee6681f5a12eb9d166fea8,2018-03-12T22:58:59Z,2018,commit
CVE-2018-1282,https://github.com/apache/hive,63df42966cf44ffdd20d3fcdcfb70738c0432ab,2018-03-02T23:36:36Z,2018,commit
CVE-2018-1284,https://github.com/apache/hive,b0a58d245875dc1b3ac58a7cf1a61d3b17805e96,2018-03-07T21:37:38Z,2018,commit
CVE-2018-1295,https://github.com/apache/ignite,340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49,2018-01-25T09:29:47Z,2018,commit
CVE-2018-12972,https://github.com/OpenTSDB/opentsdb,a6a9ec4bc8a526951bc25bb19a145782bafaa8b0,2017-01-30T22:20:18Z,2017,commit
CVE-2018-12976,https://github.com/golang/gddo,daffe1f90ec57f8ed69464f9094753fc6452e983,2018-07-03T17:44:36Z,2018,commit
CVE-2018-1298,https://github.com/apache/qpid-broker-j,30ca170c42c400b41340a81c6a69d33aa19bf189,2018-01-17T12:06:45Z,2018,commit
CVE-2018-1304,https://github.com/apache/tomcat,723ea6a5bc5e7bc49e5ef84273c3b3c164a6a4fd,2018-02-06T11:38:09Z,2018,commit
CVE-2018-1305,https://github.com/apache/tomcat,3e54b2a6314eda11617ff7a7b899c251e222b1a1,2018-02-06T12:08:26Z,2018,commit
CVE-2018-1306,https://github.com/apache/portals-pluto,89f6a59a740d0a8318640ca6015e9a381c5c6b50,2018-02-08T08:32:29Z,2018,commit
CVE-2018-1308,https://github.com/apache/lucene-solr,02c693f3713add1b4891cbaa87127de3a55c10f,2018-02-18T21:41:06Z,2018,commit
CVE-2018-1309,https://github.com/apache/nifi,28067a29fd13cdf8e21b440fc65c6dd67872522f,2018-02-13T20:29:29Z,2018,commit
CVE-2018-1317,https://github.com/apache/zeppelin,eb7969b0c60bc82658e3033ba7a40741b7204fce,2018-04-26T08:06:02Z,2018,commit
CVE-2018-1320,https://github.com/apache/thrift,d973409661f820d80d72c0034d06a12348c8705e,2018-03-05T17:00:22Z,2018,commit
CVE-2018-1321,https://github.com/apache/syncope,ad31479c1c543ac7d26b8c882aa14f6c00c1fd0,2018-03-09T11:38:37Z,2018,commit
CVE-2018-1322,https://github.com/apache/syncope,44a5ca0fbd357b8b5d81aa9313fb01cca30d8ad,2018-03-09T13:49:52Z,2018,commit
CVE-2018-1324,https://github.com/apache/commons-compress,2a2f1dc48e22a34ddb72321a4db211da91aa933b,2017-12-22T18:34:57Z,2017,commit
CVE-2018-1325,https://github.com/sebfz1/wicket-jquery-ui,22e414d693e8ef679ac6da38107fbc118a63f00,2018-03-17T13:33:56Z,2018,commit
CVE-2018-1327,https://github.com/apache/struts,67ecf3a21608e20449bcb7895b22204b400fecd4,2018-02-20T05:49:25Z,2018,commit
CVE-2018-1331,https://github.com/apache/storm,8ffa920d3894634aa078f0fdf6b02d270262caf,2018-04-13T21:31:57Z,2018,commit
CVE-2018-1335,https://github.com/apache/tika,5d983aad0b68a228f180686a4135ed8c7cd589f1,2018-04-16T19:38:05Z,2018,commit
CVE-2018-1336,https://github.com/apache/tomcat,92cd494555598e99dd691712e8ee426a2f9c2e93,2018-04-27T17:26:41Z,2018,commit
CVE-2018-1337,https://github.com/apache/directory-ldap-api,075b70a733d7af150b3d85684149ff5f029f7fd,2018-06-02T07:42:31Z,2018,commit
CVE-2018-13447,https://github.com/Dolibarr/dolibarr,36402c22eef49d60edd73a2f312f8e28fe0bd1cb,2018-06-25T12:06:09Z,2018,commit
CVE-2018-13448,https://github.com/Dolibarr/dolibarr,36402c22eef49d60edd73a2f312f8e28fe0bd1cb,2018-06-25T12:06:09Z,2018,commit
CVE-2018-13449,https://github.com/Dolibarr/dolibarr,36402c22eef49d60edd73a2f312f8e28fe0bd1cb,2018-06-25T12:06:09Z,2018,commit
CVE-2018-13450,https://github.com/Dolibarr/dolibarr,36402c22eef49d60edd73a2f312f8e28fe0bd1cb,2018-06-25T12:06:09Z,2018,commit
CVE-2018-13797,https://github.com/scravy/node-macaddress,358fd594adb196a86b94ac9c691f69fe5dad2332,2018-06-23T22:40:24Z,2018,commit
CVE-2018-14041,https://github.com/twbs/bootstrap,cc61edfa8af7b5ec9d4888c59bf94377e499b78b,2018-06-01T07:10:25Z,2018,commit
CVE-2018-14371,https://github.com/eclipse-ee4j/mojarra,1b434748d9239f42eae8aa7d37d7a0930c061e24,2018-05-11T08:02:52Z,2018,commit
CVE-2018-14505,https://github.com/mitmproxy/mitmproxy,7f464b89296881f4d9ec032378c4418e832d17e3,2018-07-17T12:19:55Z,2018,commit
CVE-2018-14574,https://github.com/django/django,a656a681272f8f3734b6eb38e9a88aa0d91806f1,2018-08-01T13:28:42Z,2018,commit
CVE-2018-14627,https://github.com/wildfly/wildfly,883115ea2168343e870745f538a80b1ddc360914,2018-08-10T01:28:29Z,2018,commit
CVE-2018-14637,https://github.com/keycloak/keycloak,0fe0b875d63cce3d2855d85d25bb8757bce13eb1,2018-11-12T20:03:15Z,2018,commit
CVE-2018-14642,https://github.com/undertow-io/undertow,c46b7b49c5a561731c84a76ee52244369af1af8,2018-10-29T06:33:31Z,2018,commit
CVE-2018-14658,https://github.com/keycloak/keycloak,a957e118e6efb35fe7ef3a62acd66341a6523cb7,2018-11-14T19:09:22Z,2018,commit
CVE-2018-14718,https://github.com/FasterXML/jackson-databind,87d29af25e82a249ea15858e2d4ecbf64091db44,2018-08-16T21:42:57Z,2018,commit
CVE-2018-14719,https://github.com/FasterXML/jackson-databind,87d29af25e82a249ea15858e2d4ecbf64091db44,2018-08-16T21:42:57Z,2018,commit
CVE-2018-14720,https://github.com/FasterXML/jackson-databind,87d29af25e82a249ea15858e2d4ecbf64091db44,2018-08-16T21:42:57Z,2018,commit
CVE-2018-14721,https://github.com/FasterXML/jackson-databind,87d29af25e82a249ea15858e2d4ecbf64091db44,2018-08-16T21:42:57Z,2018,commit
CVE-2018-14840,https://github.com/intelliants/subrion,b12e287d3814c0f2d0b1892f95fc0190972d2ba5,2018-08-01T08:46:46Z,2018,commit
CVE-2018-15178,https://github.com/gogs/gogs,1f247cf8139cb483276cd8dd06385a800ce9d4b2,2018-08-06T09:10:16Z,2018,commit
CVE-2018-15531,https://github.com/javamelody/javamelody,ef111822562d0b9365bd3e671a75b65bd0613353,2018-09-04T06:31:29Z,2018,commit
CVE-2018-15560,https://github.com/Legrandin/pycryptodome,d1739c62b9b845f8a5b342de08d6bf6e2722d247,2018-08-17T15:49:59Z,2018,commit
CVE-2018-15756,https://github.com/spring-projects/spring-framework,c8e320019ffe7298fc4cbeeb194b2bfd6389b6d,2018-10-15T02:53:33Z,2018,commit
CVE-2018-15758,https://github.com/spring-projects/spring-security-oauth,4082ec7ae3d39198a47b5c803ccb20dacefb0b0,2018-10-15T14:26:48Z,2018,commit
CVE-2018-15761,https://github.com/cloudfoundry/uaa,3f0730a015d10166de23b7e036743c185f0576a6,2018-10-24T22:05:07Z,2018,commit
CVE-2018-15801,https://github.com/spring-projects/spring-security,c70b65c5df0e170a2d34d812b83db0b7bc71ea25,2018-11-13T15:20:18Z,2018,commit
CVE-2018-16165,https://github.com/JPCERTCC/LogonTracer,2bb79861dbaf7e8a9646fcd70359523fdb464d9c,2018-11-07T00:56:32Z,2018,commit
CVE-2018-16166,https://github.com/JPCERTCC/LogonTracer,2bb79861dbaf7e8a9646fcd70359523fdb464d9c,2018-11-07T00:56:32Z,2018,commit
CVE-2018-16167,https://github.com/JPCERTCC/LogonTracer,2bb79861dbaf7e8a9646fcd70359523fdb464d9c,2018-11-07T00:56:32Z,2018,commit
CVE-2018-16168,https://github.com/JPCERTCC/LogonTracer,2bb79861dbaf7e8a9646fcd70359523fdb464d9c,2018-11-07T00:56:32Z,2018,commit
CVE-2018-16329,https://github.com/ImageMagick/ImageMagick,2c75f301d9ac84f91071393b02d8c88c8341c91c,2018-07-23T18:34:05Z,2018,commit
CVE-2018-16406,https://github.com/mayan-edms/mayan-edms,48dfc06e49c7f773749e063f8cc69c95509d1c32,2018-08-16T23:26:37Z,2018,commit
CVE-2018-16407,https://github.com/mayan-edms/mayan-edms,076468a9225e4630a463c0bbceb8e5b805fe380c,2018-08-17T08:12:00Z,2018,commit
CVE-2018-16472,https://github.com/ashaffer/cached-path-relative,a43cffec84ed0e9eceecb43b534b6937a8028fc0,2018-11-07T17:14:07Z,2018,commit
CVE-2018-16492,https://github.com/justmoon/node-extend,0e68e71d93507fcc391e398bc84abd0666b28190,2018-04-24T02:32:39Z,2018,commit
CVE-2018-16859,https://github.com/ansible/ansible,8c1f701e6e9df29fe991f98265e2dd76acca4b8c,2018-11-26T23:28:21Z,2018,commit
CVE-2018-16984,https://github.com/django/django,bf39978a53f117ca02e9a0c78b76664a41a54745,2018-10-01T08:05:01Z,2018,commit
CVE-2018-17104,https://github.com/microweber/microweber,982ea9d5efb7d2306a05644ebc3469dadb33767e,2018-08-31T16:07:21Z,2018,commit
CVE-2018-17175,https://github.com/marshmallow-code/marshmallow,d5d9cb22dda6f39117f6f9497a6a66813cb8c64f,2018-04-26T01:58:44Z,2018,commit
CVE-2018-17184,https://github.com/apache/syncope,73aed0a741b1255f45893e3cada650147335073,2018-10-22T06:54:29Z,2018,commit
CVE-2018-17186,https://github.com/apache/syncope,a0f35f45f8ca5c98853ae8477fb2db81a84709a,2018-10-25T11:06:42Z,2018,commit
CVE-2018-17187,https://github.com/apache/qpid-proton-j,0cb8ca03cec42120dcfc434561592d89a89a805e,2018-11-06T12:17:09Z,2018,commit
CVE-2018-17192,https://github.com/apache/nifi,dbf259508c2b8e176d8cb837177aaadbf44f0670,2018-06-13T23:13:53Z,2018,commit
CVE-2018-17193,https://github.com/apache/nifi,e62aa0252dfcf34dff0c3a9c51265b1d0f9dfc9f,2018-08-01T16:10:14Z,2018,commit
CVE-2018-17194,https://github.com/apache/nifi,748cf745628dab20b7e71f12b5dcfe6ed0bbf134,2018-09-28T18:34:03Z,2018,commit
CVE-2018-17195,https://github.com/apache/nifi,246c090526143943557b15868db6e8fe3fb30cf6,2018-10-06T23:24:17Z,2018,commit
CVE-2018-17196,https://github.com/apache/kafka,59a0cbb98cef10ddf62d294670aa2e4eb9f8cf8c,2019-01-22T16:37:04Z,2019,commit
CVE-2018-17197,https://github.com/apache/tika,0c49c851979163334ea05cbebdd11ff87feba62d,2018-11-08T18:48:00Z,2018,commit
CVE-2018-17198,https://github.com/apache/roller,26764874bd1c33f3967baf74818422b6d5d8f227,2018-12-09T19:48:35Z,2018,commit
CVE-2018-17201,https://github.com/apache/commons-imaging,f5574bfe285edd79207fe8c30f53cb0af06e26bb,2019-01-02T08:10:41Z,2019,commit
CVE-2018-17202,https://github.com/apache/commons-imaging,6a79d35d6654d895d0a4b73b3a9282ec9aaeeb06,2019-01-08T07:05:21Z,2019,commit
CVE-2018-17228,https://github.com/narkisr/nmap4j,06b58aa3345d2f977553685a026b93e61f0c491e,2018-09-27T11:40:33Z,2018,commit
CVE-2018-17297,https://github.com/looly/hutool,8d7d0b7fb5ea4f7447b40131bffc1ec506a6528e,2018-09-13T04:22:38Z,2018,commit
CVE-2018-17419,https://github.com/miekg/dns,501e858f679edecd4a38a86317ce50271014a80d,2018-09-22T17:36:01Z,2018,commit
CVE-2018-17785,https://github.com/blynkkk/blynk-server,806bc7847a687203a904d24feb1a0278de889e62,,2018,cve_fallback
CVE-2018-17796,https://github.com/wuweiit/mushroom,8b67e2d88ca8040577248491a5e6e9c806184522,2018-09-21T14:53:44Z,2018,commit
CVE-2018-18074,https://github.com/requests/requests,c45d7c49ea75133e52ab22a8e9e13173938e36ff,2018-09-14T12:08:04Z,2018,commit
CVE-2018-18389,https://github.com/neo4j/neo4j,46de5d01ae2741ffe04c36270fc62c6d490f65c9,2018-10-09T13:27:12Z,2018,commit
CVE-2018-18476,https://github.com/nedap/mysql-binuuid-rails,9ae920951b46ff0163b16c55d744e89acb1036d4,2018-10-19T08:41:23Z,2018,commit
CVE-2018-18531,https://github.com/penggle/kaptcha,b73a2123ad911b7df4eb917a2126c6d9464e5a6d,2019-03-04T07:27:04Z,2019,commit
CVE-2018-18628,https://github.com/pippo-java/pippo,c6b26551a82d2dd32097fcb17c13c3b830916296,2018-10-26T17:00:25Z,2018,commit
CVE-2018-19048,https://github.com/mycolorway/simditor,ef01a643cbb7f8163535d6bfb71135f80ec6a6fd,2018-11-09T06:29:45Z,2018,commit
CVE-2018-19351,https://github.com/jupyter/notebook,107a89fce5f413fb5728c1c5d2c7788e1fb17491,2018-10-22T13:52:36Z,2018,commit
CVE-2018-19360,https://github.com/FasterXML/jackson-databind,72cd4025a229fb28ec133235003dd4616f70afaa,2018-11-20T04:02:58Z,2018,commit
CVE-2018-19361,https://github.com/FasterXML/jackson-databind,72cd4025a229fb28ec133235003dd4616f70afaa,2018-11-20T04:02:58Z,2018,commit
CVE-2018-19362,https://github.com/FasterXML/jackson-databind,72cd4025a229fb28ec133235003dd4616f70afaa,2018-11-20T04:02:58Z,2018,commit
CVE-2018-19413,https://github.com/SonarSource/sonarqube,7b567ba3d15ed7dd0b0bba0330686487e35af85c,2018-10-10T07:23:01Z,2018,commit
CVE-2018-19586,https://github.com/Silverpeas/Silverpeas-Core,3ca3103ebc0813a3b2b4bcb89ca12f5257696e2,2019-01-03T15:37:01Z,2019,commit
CVE-2018-19859,https://github.com/OpenRefine/OpenRefine,e243e73e4064de87a913946bd320fbbe246da656,2018-12-09T01:41:33Z,2018,commit
CVE-2018-1999020,https://github.com/opennetworkinglab/onos,4b19da6ce94de4865a365c200d6e8169ffb2184f,2018-07-09T16:06:10Z,2018,commit
CVE-2018-1999024,https://github.com/mathjax/MathJax,a55da396c18cafb767a26aa9ad96f6f4199852f1,2018-04-02T19:39:45Z,2018,commit
CVE-2018-1999042,https://github.com/jenkinsci/jenkins,727d58f690abf64f543407e1de3545eca76ad30e,2018-08-01T16:19:32Z,2018,commit
CVE-2018-1999044,https://github.com/jenkinsci/jenkins,e5046911c57e60a1d6d8aca9b21bd9093b0f3763,2018-07-31T22:56:12Z,2018,commit
CVE-2018-1999045,https://github.com/jenkinsci/jenkins,ef9583a24abc4de157e1570cb32d7a273d327f36,2018-07-31T22:58:04Z,2018,commit
CVE-2018-1999046,https://github.com/jenkinsci/jenkins,6867e4469525d16319b1bae9c840b933fe4e23c4,2018-08-01T23:34:28Z,2018,commit
CVE-2018-19992,https://github.com/Dolibarr/dolibarr,0f06e39d23636bd1e4039ac61a743c79725c798b,2018-12-22T15:55:31Z,2018,commit
CVE-2018-19993,https://github.com/Dolibarr/dolibarr,fc3fcc5455d9a610b85723e89e8be43a41ad1378,2018-12-22T15:59:30Z,2018,commit
CVE-2018-19994,https://github.com/Dolibarr/dolibarr,850b939ffd2c7a4443649331b923d5e0da2d6446,2018-12-22T16:03:50Z,2018,commit
CVE-2018-20000,https://github.com/Bedework/bw-webdav,ccb87c2757bab531c53faf0637ee342a378caa7f,2018-11-28T15:31:01Z,2018,commit
CVE-2018-20028,https://github.com/contao/contao,bbe5fe1d385cd1195670e2d6b972272133443c59,2018-12-13T13:56:40Z,2018,commit
CVE-2018-20059,https://github.com/pippo-java/pippo,9f36e5891c0b11f840e1e1561ae96d83ba9ce759,2018-12-11T20:00:22Z,2018,commit
CVE-2018-20157,https://github.com/OpenRefine/OpenRefine,6a0d7d56e4ffb420316ce7849fde881344fbf881,2018-12-31T15:02:34Z,2018,commit
CVE-2018-20222,https://github.com/airsonic/airsonic,1a88f46c18066f61e11c6a95dccd3801ec4aec55,2019-02-19T03:46:05Z,2019,commit
CVE-2018-20227,https://github.com/eclipse/rdf4j,df15a4d7a8f2789c043b27c9eafe1b30316cfa79,2018-12-18T19:01:30Z,2018,commit
CVE-2018-20318,https://github.com/Wechat-Group/WxJava,6272639f02e397fed40828a2d0da66c30264bc0e,2018-12-20T08:47:02Z,2018,commit
CVE-2018-20433,https://github.com/swaldman/c3p0,7dfdda63f42759a5ec9b63d725b7412f74adb3e1,2019-01-27T05:41:46Z,2019,commit
CVE-2018-20580,https://github.com/SmartBear/soapui,429cb2142c536b40a52666d9efc72ec8e5e9235e,2019-01-24T07:00:31Z,2019,commit
CVE-2018-20677,https://github.com/twbs/bootstrap,2a5ba23ce8f041f3548317acc992ed8a736b609d,2018-08-13T16:09:18Z,2018,commit
CVE-2018-20801,https://github.com/highcharts/highcharts,7c547e1e0f5e4379f94396efd559a566668c0dfa,2018-03-01T09:37:21Z,2018,commit
CVE-2018-21234,https://github.com/oblac/jodd,9bffc3913aeb8472c11bb543243004b4b4376f16,2018-08-17T16:32:20Z,2018,commit
CVE-2018-3712,https://github.com/vercel/serve,6adad6881c61991da61ebc857857c53409544575,2018-01-23T15:19:38Z,2018,commit
CVE-2018-3715,https://github.com/jarofghosts/glance,8cfd88e44ebd3f07e3a2eaf376a3e758b6c4ca19,2018-02-01T05:10:04Z,2018,commit
CVE-2018-3721,https://github.com/lodash/lodash,d8e069cc3410082e44eb18fcf8e7f3d08ebe1d4a,2018-01-31T07:21:12Z,2018,commit
CVE-2018-3726,https://github.com/omphalos/crud-file-server,4155bfe068bf211b49a0b3ffd06e78cbaf1b40fa,2018-02-14T23:29:21Z,2018,commit
CVE-2018-3732,https://github.com/pillarjs/resolve-path,fe5b8052cafd35fcdafe9210e100e9050b37d2a0,2018-02-13T17:21:56Z,2018,commit
CVE-2018-3733,https://github.com/omphalos/crud-file-server,4fc3b404f718abb789f4ce4272c39c7a138c7a82,2018-02-16T00:31:49Z,2018,commit
CVE-2018-3740,https://github.com/rgrove/sanitize,01629a162e448a83d901456d0ba8b65f3b03d46e,2018-03-20T02:24:33Z,2018,commit
CVE-2018-3741,https://github.com/rails/rails-html-sanitizer,f3ba1a839a35f2ba7f941c15e239a1cb379d56ae,2018-03-22T18:54:31Z,2018,commit
CVE-2018-3750,https://github.com/unclechu/node-deep-extend,9423fae877e2ab6b4aecc4db79a0ed63039d4703,2018-04-27T06:34:14Z,2018,commit
CVE-2018-3759,https://github.com/jtdowney/private_address_check,4068228187db87fea7577f7020099399772bb147,2018-05-04T01:05:19Z,2018,commit
CVE-2018-3769,https://github.com/ruby-grape/grape,6876b71efc7b03f7ce1be3f075eaa4e7e6de19af,2018-05-26T01:07:45Z,2018,commit
CVE-2018-3774,https://github.com/unshiftio/url-parse,53b1794e54d0711ceb52505e0f74145270570d5a,2018-07-29T12:26:05Z,2018,commit
CVE-2018-3778,https://github.com/moscajs/aedes,ffbc1702bb24b596afbb96407cc6db234a4044a8,2018-08-07T07:12:27Z,2018,commit
CVE-2018-3786,https://github.com/eggjs/egg-scripts,b98fd03d1e3aaed68004b881f0b3d42fe47341dd,2018-08-19T04:39:47Z,2018,commit
CVE-2018-5382,https://github.com/bcgit/bc-java,81b00861cd5711e85fe8dce2a0e119f684120255,2013-03-06T23:47:18Z,2013,commit
CVE-2018-5968,https://github.com/FasterXML/jackson-databind,038b471e2efde2e8f96b4e0be958d3e5a1ff1d0,2018-01-22T05:01:07Z,2018,commit
CVE-2018-6188,https://github.com/django/django,af33fb250e9847f1ca8c0ba0d72671d76659704f,2018-02-01T14:05:14Z,2018,commit
CVE-2018-6331,https://github.com/facebook/buck,8c5500981812564877bd122c0f8fab48d3528ddf,2018-03-28T19:14:47Z,2018,commit
CVE-2018-6333,https://github.com/facebookarchive/nuclide,65f6bbd683404be1bb569b8d1be84b5d4c74a324,2018-03-16T23:22:29Z,2018,commit
CVE-2018-7260,https://github.com/phpmyadmin/composer,d2886a3e8745e8845633ae8a0054b5ee4d8babd5,2018-02-19T00:55:01Z,2018,commit
CVE-2018-7489,https://github.com/FasterXML/jackson-databind,ddfddfba6414adbecaff99684ef66eebd3a92e92,2017-08-17T22:12:47Z,2017,commit
CVE-2018-7560,https://github.com/myshenin/aws-lambda-multipart-parser,56ccb03af4dddebc2b2defb348b6558783d5757e,2018-03-04T06:24:21Z,2018,commit
CVE-2018-7651,https://github.com/zkat/ssri,d0ebcdc22cb5c8f47f89716d08b3518b2485d65d,2018-02-14T20:35:23Z,2018,commit
CVE-2018-7749,https://github.com/ronf/asyncssh,16e6ebfa893167c7d9d3f6dc7a2c0d197e47f43a,2018-03-04T03:09:47Z,2018,commit
CVE-2018-7750,https://github.com/paramiko/paramiko,fa29bd8446c8eab237f5187d28787727b4610516,2018-03-13T00:41:30Z,2018,commit
CVE-2018-7753,https://github.com/mozilla/bleach,c5df5789ec3471a31311f42c2d19fc2cf21b35ef,2018-03-05T21:17:29Z,2018,commit
CVE-2018-8008,https://github.com/apache/storm,0fc6b522487c061f89e8cdacf09f722d3f20589,2018-04-30T15:33:14Z,2018,commit
CVE-2018-8009,https://github.com/apache/hadoop,6d7d192e4799b51931e55217e02baec14d49607,2018-05-29T19:33:31Z,2018,commit
CVE-2018-8012,https://github.com/apache/zookeeper,5a29daedeb5ac7e9e2af87ce1a7bbfad230d5c8,2017-07-24T17:39:45Z,2017,commit
CVE-2018-8014,https://github.com/apache/tomcat,d83a76732e6804739b81d8b2056365307637b42d,2018-05-16T14:53:21Z,2018,commit
CVE-2018-8015,https://github.com/apache/orc,d5018d309a8adc6b8e0567cb692a17371d16e108,2018-05-07T17:40:55Z,2018,commit
CVE-2018-8016,https://github.com/beobal/cassandra,28ee665b3c0c9238b61a871064f024d54cddcc79,2018-02-02T12:00:53Z,2018,commit
CVE-2018-8017,https://github.com/apache/tika,62926cae31a02d4f23d21148435804b96c543cc,2018-05-25T14:44:43Z,2018,commit
CVE-2018-8018,https://github.com/apache/ignite,82a7b8209fcf56971d12cb10410a38ed632215b,2018-06-15T14:25:20Z,2018,commit
CVE-2018-8025,https://github.com/apache/hbase,0c42acbdf86d08af3003105a26a2201f75f2e2c,2018-06-01T00:02:25Z,2018,commit
CVE-2018-8026,https://github.com/apache/lucene-solr,3aa6086ed99fa7158d423dc7c33dae6da466b09,2018-06-17T11:27:39Z,2018,commit
CVE-2018-8027,https://github.com/apache/camel,22c355bb4ffb500405499d189db30932ca5aac9,2017-02-27T07:11:11Z,2017,commit
CVE-2018-8030,https://github.com/apache/qpid-broker-j,025b48f3193e2b10b1c41d2bc3bcfc9cfc238a27,2018-06-05T22:59:19Z,2018,commit
CVE-2018-8034,https://github.com/apache/tomcat,2835bb4e030c1c741ed0847bb3b9c3822e4fbc8a,2018-06-18T19:35:18Z,2018,commit
